"","Id","Name","Year","WebId"
"5140",99115884,"BOLTON SPS","1978",4864
"5141",99115885,"BONFIELD","1983",4186
"5142",99115886,"BONNER LAKE","1990",4140
"5144",99115887,"BORDEN A","1966",4419
"5146",99115888,"BORDEN STP","1985",4399
"5147",99115889,"BOURGET","1950",4234
"5148",99115890,"BOWMANVILLE","1947",4865
"5149",99115891,"BOWMANVILLE MOSTERT","1966",4866
"5150",99115892,"BRACEBRIDGE","1984",4420
"5151",99115893,"BRACEBRIDGE ONT HYDRO","1983",4421
"5152",99115894,"BRADFORD","1951",4867
"5153",99115895,"BRADFORD 2","1954",4868
"5154",99115896,"BRADFORD BROWN","1972",4422
"5155",99115897,"BRADFORD HIGH SCHOOL","1960",4869
"5156",99115898,"BRADFORD MUCK RESEARCH","1974",4870
"5157",99115899,"BRADFORD OAC","1960",4871
"5158",99115900,"BRADFORD ODA","1966",4872
"5159",99115901,"BRADFORD SPRINGDALE","1966",4873
"5160",99115902,"BRAMALEA","1967",4874
"5161",99115903,"BRAMPTON","1871",4875
"5162",99115904,"BRAMPTON AIRPORT","1991",6953
"5163",99115905,"BRAMPTON MOE","1963",4876
"5164",99115906,"BRANTFORD","1876",4734
"5165",99115907,"BRANTFORD BRANT PARK","1972",4735
"5166",99115908,"BRANTFORD MOE","1960",4737
"5167",99115909,"BRANTFORD MORELL","1959",4736
"5168",99115910,"BRECHIN BEACH","1986",4423
"5169",99115911,"BRIGHTON","1948",4878
"5171",99115912,"BROCKVILLE","1871",4235
"5173",99115913,"BROCKVILLE PCC","1965",4236
"5174",99115914,"BRODDYTOWN","1951",4879
"5175",99115915,"BROUGHAM","1965",4880
"5176",99115916,"BRUCE MINES","1898",4068
"5177",99115917,"BRUCE MINES RADIGAN","1978",4067
"5178",99115918,"BRUCE ONTARIO HYDRO","1971",4546
"5179",99115919,"BRUCEFIELD","1903",4547
"5180",99115920,"BRUCES MILL","1969",4843
"5181",99115921,"BRUSSELS","1965",4548
"5182",99115922,"BURCHELL LAKE","1962",3993
"5183",99115923,"BURFORD","1970",4738
"5184",99115924,"BURK'S FALLS","2006",45349
"5185",99115925,"BURK'S FALLS 2","1988",4424
"5186",99115926,"BURKETON MCLAUGHLIN","1969",4881
"5187",99115927,"BURKS FALLS","1888",4425
"5188",99115928,"BURLEIGH FALLS","1976",5158
"5189",99115929,"BURLINGTON","1947",4882
"5190",99115930,"BURLINGTON DRURY LANE","1961",4883
"5191",99115931,"BURLINGTON ELIZABETH GDN","1961",4884
"5192",99115932,"BURLINGTON FIRE HQ'S","1970",4885
"5194",99115933,"BURLINGTON SKYWAY","1968",4886
"5195",99115934,"BURLINGTON TS","1951",4887
"5196",99115935,"BURNHAMTHORPE","1951",4888
"5197",99115936,"BURNT RIVER-CLARK","1992",6958
"5198",99115937,"CACHE BAY","1981",4185
"5199",99115938,"CAIRO","1965",4549
"5200",99115939,"CALABOGIE","1950",4237
"5201",99115940,"CALEDON","1979",4889
"5202",99115941,"CALEDON NORTH","1998",27485
"5203",99115942,"CALEDON VILLAGE","1993",11008
"5204",99115943,"CALEDONIA","1931",4612
"5205",99115944,"CAMBORNE","1991",6910
"5206",99115945,"CAMBRIDGE GALT MOE","1879",4739
"5207",99115946,"CAMBRIDGE-STEWART","1973",4740
"5208",99115947,"CAMERON FALLS","1924",3994
"5209",99115948,"CAMERON FALLS (AUT)","1998",27674
"5210",99115949,"CAMLACHIE","1959",4550
"5211",99115950,"CAMP BORDEN","1960",4426
"5212",99115951,"CAMP BORDEN A","1926",4427
"5213",99115952,"CAMPBELLCROFT","1961",4890
"5214",99115953,"CAMPBELLCROFT GANARASKA","1979",4891
"5215",99115954,"CAMPBELLFORD","1915",4892
"5216",99115955,"CAMPBELLS CROSS","1951",4893
"5217",99115956,"CAMPBELLVILLE","1967",4894
"5218",99115957,"CANBORO","1946",4613
"5219",99115958,"CANFIELD","1969",4614
"5220",99115959,"CANNING","1968",4741
"5221",99115960,"CARAMAT","1949",3995
"5222",99115961,"CARDINAL","1970",4238
"5223",99115962,"CARIBOU ISLAND","1935",3996
"5225",99115963,"CARLETON PLACE","1948",4239
"5226",99115964,"CARLETON PLACE","1984",4240
"5227",99115965,"CARP","1960",4241
"5228",99115966,"CARTIER","1886",4108
"5229",99115967,"CASTLETON","1972",4895
"5230",99115968,"CATARAQUI TS","1960",4242
"5231",99115969,"CATHCART","1962",4742
"5232",99115970,"CEDAR VALLEY","1971",4896
"5233",99115971,"CENTRAL PATRICIA","1953",3915
"5234",99115972,"CENTRALIA A","1945",4551
"5235",99115973,"CENTRETON","1991",4897
"5236",99115974,"CENTREVILLE","1986",4898
"5237",99115975,"CHALK RIVER AECL","1961",4243
"5238",99115976,"CHAPLEAU","1965",4109
"5239",99115977,"CHAPLEAU 2","1886",4110
"5240",99115978,"CHAPLEAU A","1978",4111
"5241",99115979,"CHARLINCH","1883",4428
"5242",99115980,"CHATHAM","1933",4615
"5243",99115981,"CHATHAM","1968",4616
"5244",99115982,"CHATHAM 2","1879",4617
"5245",99115983,"CHATHAM CFCO","1946",4618
"5246",99115984,"CHATHAM WATERWORKS","1965",4620
"5247",99115985,"CHATHAM WPCP","1983",4619
"5248",99115986,"CHATS FALLS","1950",4244
"5249",99115987,"CHATSWORTH","1953",4429
"5250",99115988,"CHELTENHAM","1950",4899
"5251",99115989,"CHENAUX","1950",4245
"5252",99115990,"CHESLEY","1975",4552
"5253",99115991,"CHESTERVILLE","1965",4246
"5254",99115992,"CHESTERVILLE 2","1983",4247
"5255",99115993,"CHRISTIE CONSERVATION","1976",4901
"5256",99115994,"CITY VIEW","1953",4248
"5257",99115995,"CLAREMONT","1962",4902
"5258",99115996,"CLAREMONT FIELD CENTRE","1970",4900
"5259",99115997,"CLARKSBURG","1966",4430
"5260",99115998,"CLARKSON","1949",4903
"5261",99115999,"CLAYBANK","1961",4249
"5262",99116000,"CLEAR CREEK","1950",4621
"5263",99116001,"CLIFFORD","1950",4743
"5264",99116002,"CLIFFORD","1970",4553
"5265",99116003,"CLINTON","1956",4554
"5266",99116004,"CLONTARF","1882",4250
"5267",99116005,"CLOYNE ONT HYDRO","1967",5159
"5268",99116006,"COBDEN ONTARIO HYDRO","1983",4251
"5269",99116007,"COBOCONK","1970",5160
"5270",99116008,"COBOURG","1948",4904
"5271",99116009,"COBOURG (AUT)","2003",7870
"5272",99116010,"COBOURG 2","1958",4906
"5273",99116011,"COBOURG STP","1970",4905
"5274",99116012,"COCHRANE","1910",4142
"5275",99116013,"COCKBURN ISLAND","1897",4207
"5276",99116014,"CODRINGTON","1965",4907
"5277",99116015,"COE HILL","1948",5161
"5278",99116016,"COE HILL","2005",43923
"5279",99116017,"COLBORNE","1991",6954
"5280",99116018,"COLD CREEK","1961",4908
"5281",99116019,"COLDSTREAM","1888",4744
"5282",99116020,"COLDWATER","1883",4431
"5283",99116021,"COLDWATER WARMINSTER","1971",4432
"5284",99116022,"COLLINGWOOD","1997",10955
"5285",99116023,"COLLINGWOOD","1869",4433
"5286",99116024,"COLLINGWOOD A","1970",4434
"5287",99116025,"COLLINGWOOD SMART BROS","1966",4435
"5288",99116026,"COLLINGWOOD WPCP","1973",4436
"5289",99116027,"COMBERMERE","1956",4252
"5290",99116028,"CONESTOGO","1880",4745
"5291",99116029,"CONISTON","1921",4112
"5292",99116030,"CONISTON STP","1962",4113
"5293",99116031,"CONNAUGHT","1962",4143
"5295",99116032,"COOKSTOWN","1972",4437
"5296",99116033,"COOKSVILLE","1962",4909
"5297",99116034,"COPETOWN","1970",4910
"5298",99116035,"COPPER CLIFF","1906",4114
"5299",99116036,"CORNWALL","1867",4253
"5300",99116037,"CORNWALL","1948",4254
"5302",99116038,"CORNWALL","1951",4255
"5303",99116039,"CORNWALL COLLEGE","1959",4256
"5304",99116040,"CORNWALL CUMBERLAND ST","1960",4257
"5305",99116041,"CORNWALL ONT HYDRO","1955",4258
"5306",99116042,"CORNWALL ST LHS","1958",4259
"5307",99116043,"COTTAM","1882",4622
"5308",99116044,"COURTRIGHT","1969",4555
"5309",99116045,"COVE ISLAND","1965",4556
"5311",99116046,"CRESSY","1966",4911
"5312",99116047,"CREWSONS CORNERS","1957",4912
"5313",99116048,"CROMARTY","1970",4746
"5314",99116049,"CROW LAKE","1972",4260
"5315",99116050,"CROYDON","1895",4913
"5316",99116051,"CRYSTAL FALLS","2004",43520
"5317",99116052,"CRYSTAL FALLS","1922",4192
"5318",99116053,"CULLODEN EASEY","1974",4747
"5319",99116054,"CUMBERLAND","1973",4261
"5320",99116055,"CYPRUS LAKE CS","1995",27531
"5321",99116056,"DACRE","1926",4262
"5322",99116057,"DALHOUSIE L HIGH FALLS","1923",4263
"5323",99116058,"DALHOUSIE MILLS","1968",4264
"5324",99116059,"DALKEITH","1961",4265
"5325",99116060,"DALKEITH PYM","1978",4266
"5326",99116061,"DALRYMPLE LAKE","1970",4438
"5327",99116062,"DALTON","1977",4066
"5328",99116063,"DAMASCUS","1975",4748
"5329",99116064,"DASHWOOD","1976",4557
"5330",99116065,"DEALTOWN","1883",4623
"5331",99116066,"DELHI CDA","1934",4624
"5332",99116067,"DELHI CS","1997",27528
"5333",99116068,"DELTA","1969",4267
"5334",99116069,"DENBIGH","1883",5162
"5335",99116070,"DES JOACHIMS","1950",4269
"5336",99116071,"DESERONTO","1882",4914
"5337",99116072,"DEVLIN","1978",3934
"5338",99116073,"DEVLIN BELLAMY","1979",3935
"5339",99116074,"DOG LAKE DAM","1923",3998
"5340",99116075,"DOG RIVER","1957",3999
"5341",99116076,"DOMVILLE","1948",4270
"5342",99116077,"DONA","1926",4000
"5343",99116078,"DONA LAKE","1990",3916
"5344",99116079,"DOON","1948",4749
"5345",99116080,"DORCHESTER","1976",4750
"5346",99116081,"DORION TCPL 70","1970",4001
"5347",99116082,"DORSET","1949",4439
"5348",99116083,"DORSET MOE","1976",4440
"5349",99116084,"DOUGLAS POINT","1961",4558
"5350",99116085,"DOUGLAS POINT","1965",4559
"5351",99116086,"DRESDEN","1956",4625
"5352",99116087,"DRUMBO","1965",4751
"5353",99116088,"DRUMBO HARRINGTON","1974",4752
"5354",99116089,"DRUMMOND CENTRE","1984",4268
"5355",99116090,"DRUMQUIN","1978",4915
"5356",99116091,"DRYDEN","1914",3952
"5357",99116092,"DRYDEN 'A' (AUT)","2004",29368
"5358",99116093,"DRYDEN A","1970",3953
"5359",99116094,"DRYDEN FORESTRY","1960",3954
"5361",99116095,"DUNCHURCH","1973",4441
"5362",99116096,"DUNNVILLE","1899",4626
"5363",99116097,"DUNNVILLE 2","1956",4627
"5364",99116098,"DUNNVILLE PUMPING STN","1962",4628
"5365",99116099,"DUNROBIN","1990",4271
"5366",99116100,"DUNVEGAN","1947",4272
"5367",99116101,"DURHAM","1882",4442
"5368",99116102,"DUTTON","1883",4629
"5369",99116103,"DUTTON 2","1913",4630
"5370",99116104,"DWIGHT","1973",4193
"5371",99116105,"DYMOND ONT HYDRO","1973",4144
"5372",99116106,"EAGLE RIVER","1986",3955
"5373",99116107,"EAR FALLS","1928",3917
"5374",99116108,"EAR FALLS (AUT)","1999",27865
"5375",99116109,"EARLTON A","1938",4145
"5376",99116110,"EARLTON AWOS","2004",30246
"5379",99116111,"EDGELEY","1958",4916
"5380",99116112,"EGANVILLE","1956",4273
"5381",99116113,"EGANVILLE 2","2004",43600
"5383",99116114,"EGBERT CARE","1988",4397
"5384",99116115,"EGBERT CS","2003",27604
"5385",99116116,"EGREMONT","1880",4753
"5387",99116117,"ELLIOT LAKE","1959",4069
"5388",99116118,"ELLIOT LAKE A","1995",7595
"5389",99116119,"ELLIOT LAKE DENISON","1974",4070
"5390",99116120,"ELLIOT LAKE STANLEIGH","1984",4071
"5391",99116121,"ELMIRA","1955",4754
"5392",99116122,"ELMVALE","1947",4443
"5393",99116123,"ELORA","1882",4755
"5394",99116124,"ELORA AUTOMATIC CLIMATE STATION","1986",4723
"5395",99116125,"ELORA RCS","2003",41983
"5396",99116126,"ELORA RESEARCH STN","1969",4756
"5397",99116127,"EMBRO INNES","1977",4757
"5398",99116128,"EMO","1922",3936
"5399",99116129,"EMO 2","1957",3937
"5400",99116130,"EMO HOSKINS","1978",3927
"5401",99116131,"EMO RADBOURNE","1978",3928
"5402",99116132,"EMSDALE","1895",4444
"5403",99116133,"ENGLEHART","1948",4146
"5404",99116134,"ENNISMORE","1882",5163
"5405",99116135,"ERIEAU","1979",4631
"5407",99116136,"ERIEAU BAY","2006",44847
"5408",99116137,"ERINDALE","1959",4917
"5409",99116138,"ESSA ONT HYDRO","1958",4445
"5410",99116139,"ESSEX","1961",4632
"5411",99116140,"EUGENIA","1916",4446
"5412",99116141,"EXETER","1961",4560
"5413",99116142,"FALKLAND","1962",4758
"5414",99116143,"FENELON FALLS","1915",5164
"5415",99116144,"FENELON FALLS","1981",5165
"5416",99116145,"FERGUS","1882",4759
"5417",99116146,"FERGUS MOE","1963",4761
"5418",99116147,"FERGUS SHAND DAM","1939",4760
"5419",99116148,"FERNDALE","1965",4561
"5420",99116149,"FESSERTON","1961",4447
"5421",99116150,"FINGAL","1965",4633
"5422",99116151,"FITZROY HARBOUR","1870",4274
"5423",99116152,"FLINT","1979",3997
"5424",99116153,"FOLDENS","1963",4762
"5425",99116154,"FOLEYET","1931",4115
"5426",99116155,"FONTHILL","1945",4634
"5427",99116156,"FOREST","1924",4562
"5428",99116157,"FOREST MCNABB","1960",4563
"5429",99116158,"FORMOSA","1975",4564
"5430",99116159,"FORT ALBANY","1968",4147
"5431",99116160,"FORT ERIE","1966",4635
"5432",99116161,"FORT FRANCES","1892",3938
"5433",99116162,"FORT FRANCES A","1976",3939
"5434",99116163,"FORT FRANCES CDA EPF","1960",3940
"5435",99116164,"FORT FRANCES FORESTRY","1943",3941
"5437",99116165,"FORT HOPE","1891",3918
"5439",99116166,"FOURNIER","1957",4275
"5440",99116167,"FOYMOUNT","1956",4276
"5441",99116168,"FRANKFORD MOE","1959",4918
"5442",99116169,"FRANZ","1917",4072
"5443",99116170,"FRANZ FORESTRY","1952",4073
"5444",99116171,"FREDERICKHOUSE LAKE DAM","1950",4148
"5445",99116172,"FRENCH R CHAUDIERE DAM","1969",4194
"5446",99116173,"FRENCHMANS BAY","1959",4919
"5447",99116174,"FULLARTON","1956",4763
"5448",99116175,"GALT OSMOND","1965",4920
"5449",99116176,"GAMEBRIDGE","1989",4398
"5450",99116177,"GANANOQUE","1969",4277
"5451",99116178,"GARDEN HILL","1967",4921
"5452",99116179,"GARSON","1962",4116
"5453",99116180,"GEORGETOWN","1882",4922
"5454",99116181,"GEORGETOWN WWTP","1962",4923
"5455",99116182,"GERALDTON","1967",4002
"5456",99116183,"GERALDTON A","1981",4003
"5457",99116184,"GERALDTON FORESTRY","1948",4004
"5458",99116185,"GERALDTON ONT HYDRO","1950",4005
"5459",99116186,"GILFORD","1959",4448
"5460",99116187,"GILFORD","1976",4449
"5461",99116188,"GILMOUR","1948",5166
"5462",99116189,"GLANWORTH CFPL","1961",4764
"5463",99116190,"GLEN ALLAN","1955",4765
"5464",99116191,"GLEN GORDON","1967",4279
"5465",99116192,"GLEN HAFFY MONO MILLS","1959",4924
"5466",99116193,"GLENBURNIE","1972",4278
"5467",99116194,"GLENCOE","1948",4766
"5468",99116195,"GLENCOLIN","1958",4636
"5469",99116196,"GLENORA RS","1958",4925
"5470",99116197,"GLOUCESTER DESJARDINS","1975",4280
"5471",99116198,"GLOUCESTER KETTLES","1975",4281
"5472",99116199,"GLOUCESTER POOL","1997",27335
"5473",99116200,"GLOUCESTER RCN","1954",4282
"5474",99116201,"GLOUCESTER TINKER","1975",4283
"5475",99116202,"GODERICH","1866",4565
"5476",99116203,"GODERICH","1997",7747
"5477",99116204,"GODERICH LIGHTHOUSE","1874",4566
"5478",99116205,"GODERICH MUNICIPAL A","1969",4567
"5479",99116206,"GODERICH TOWNSHIP","1912",4568
"5480",99116207,"GODFREY","1981",4284
"5481",99116208,"GOGAMA TREE NURSERY","1989",4117
"5482",99116209,"GOODERHAM","1948",5167
"5483",99116210,"GORE BAY","1881",4208
"5484",99116211,"GORE BAY  AWOS","2006",30240
"5485",99116212,"GORE BAY A","1947",4209
"5488",99116213,"GORES LANDING","1943",4926
"5489",99116214,"GORES LANDING","1970",4927
"5490",99116215,"GORMLEY ARDENLEE","1974",4928
"5491",99116216,"GRAHAM A","1948",4006
"5492",99116217,"GRAND BEND","1961",4573
"5493",99116218,"GRAND BEND RES STN 1","1962",4571
"5494",99116219,"GRAND BEND RES STN 2","1962",4572
"5495",99116220,"GRAND BEND RES STN 3","1962",4570
"5496",99116221,"GRAND BEND RES STN 4","1962",4569
"5497",99116222,"GRAND BEND RES STN 5","1962",4767
"5498",99116223,"GRAND VALLEY","1910",4768
"5499",99116224,"GRAND VALLEY WPCP","1974",4769
"5500",99116225,"GRANTON","1975",4771
"5501",99116226,"GRANTON","1873",4770
"5502",99116227,"GRASSY NARROWS","2005",44163
"5503",99116228,"GRAVENHURST","1870",4450
"5504",99116229,"GRAVENHURST BEAVER CREEK","1995",27087
"5505",99116230,"GRAVENHURST BOOTH","1980",4394
"5506",99116231,"GREAT DUCK ISLAND","1966",4210
"5508",99116232,"GREEN RIVER","1953",4929
"5509",99116233,"GREENFIELD","1965",4285
"5510",99116234,"GREENWOOD MTRCA","1960",4930
"5511",99116235,"GRENADIER ISLAND","1997",10903
"5512",99116236,"GREY COUNTY FOREST","1954",4451
"5513",99116237,"GRIMSBY","1910",4637
"5514",99116238,"GRIMSBY ALLAN","1970",4638
"5515",99116239,"GRIMSBY CHATEAU GAI","1978",4639
"5516",99116240,"GRIMSBY MOUNTAIN","2005",44123
"5517",99116241,"GRIMSBY ROCK CHAPEL","1914",4640
"5518",99116242,"GRIMSBY ROYAL OAK","1965",4641
"5519",99116243,"GUELPH ARBORETUM","1975",4772
"5520",99116244,"GUELPH OAC","1881",4774
"5521",99116245,"GUELPH OAC PHYSICS DEPT","1962",4773
"5522",99116246,"GUELPH TURFGRASS","2006",45407
"5523",99116247,"GUELPH TURFGRASS CS","1995",27545
"5524",99116248,"HAGERSVILLE","1948",4642
"5525",99116249,"HAGERSVILLE 2","1956",4643
"5526",99116250,"HAILEYBURY","1893",4149
"5527",99116251,"HALIBURTON 2","1949",5169
"5528",99116252,"HALIBURTON 3","1987",5170
"5529",99116253,"HALIBURTON A","1883",5168
"5530",99116254,"HAMILTON","1866",4931
"5531",99116255,"HAMILTON A","1959",4932
"5532",99116256,"HAMILTON GAGE PARK","1953",4933
"5533",99116257,"HAMILTON MARINE POLICE","1980",4934
"5534",99116258,"HAMILTON MUNICIPAL LAB","1967",4935
"5535",99116259,"HAMILTON PSYCH HOSPITAL","1960",4936
"5536",99116260,"HAMILTON RBG","1950",4937
"5537",99116261,"HAMILTON RBG CS","1997",27529
"5538",99116262,"HANLON","1950",4938
"5539",99116263,"HANNON","1967",4939
"5540",99116264,"HANOVER","1972",4452
"5541",99116265,"HANOVER TOWER","1952",4007
"5542",99116266,"HARLEY","1979",4775
"5543",99116267,"HAROLD WILDWOOD","1983",4940
"5544",99116268,"HARP LAKE","1976",4453
"5545",99116269,"HARRISTON","1992",6908
"5546",99116270,"HARROW AUTOMATIC CLIMATE STATION","1992",6906
"5547",99116271,"HARROW CDA","1917",4644
"5548",99116272,"HARROW CDA AUTO","2000",30266
"5550",99116273,"HARROWSMITH BRACKEN","1978",4286
"5551",99116274,"HARTINGTON IHD","1968",4287
"5552",99116275,"HARTLEY","2001",31011
"5553",99116276,"HASTINGS","1989",5150
"5554",99116277,"HAWK JUNCTION","1969",4074
"5555",99116278,"HAWKESBURY","1950",4288
"5556",99116279,"HAYSVILLE","1965",4776
"5557",99116280,"HEART LAKE","1957",4941
"5558",99116281,"HEASLIP","1928",4150
"5559",99116282,"HEMLO BATTLE MOUNTAIN","1985",4008
"5560",99116283,"HERON BAY","1886",4009
"5561",99116284,"HERON BAY SOUTH","1954",4010
"5563",99116285,"HIGH FALLS","1976",4075
"5564",99116286,"HILLSBURGH","1981",4777
"5565",99116287,"HINCHINBROOKE","1961",4289
"5566",99116288,"HOLLAND LANDING","1964",4942
"5568",99116289,"HOLLY","1970",4454
"5569",99116290,"HOLSTEIN","1953",4455
"5570",99116291,"HONEY HBR BEAUSOLEIL","1974",4456
"5571",99116292,"HOPEVILLE","1947",4457
"5572",99116293,"HORNBY","1947",4944
"5573",99116294,"HORNBY","1967",4945
"5574",99116295,"HORNBY TRAFALGAR TS","1982",4946
"5575",99116296,"HORNEPAYNE","1917",4076
"5576",99116297,"HORNEPAYNE A","1990",4077
"5577",99116298,"HORSESHOE VALLEY","1966",4458
"5578",99116299,"HOUND CHUTE","1950",4151
"5579",99116300,"HUNTA","1950",4152
"5580",99116301,"HUNTSVILLE","1879",4459
"5581",99116302,"HUNTSVILLE TAWINGO","1976",4461
"5582",99116303,"HUNTSVILLE WPCP","1961",4460
"5583",99116304,"HURON PARK","1979",4574
"5584",99116305,"HUTTONVILLE","1973",4947
"5585",99116306,"HYBLA MARSHALL","1974",5171
"5586",99116307,"IDA","1967",4948
"5587",99116308,"IGNACE","1889",3956
"5588",99116309,"IGNACE TCPL 58","1969",3957
"5589",99116310,"ILDERTON","1951",4778
"5590",99116311,"ILDERTON BEAR CREEK","1971",4779
"5591",99116312,"INDIAN CHUTE","1950",4153
"5592",99116313,"INGERSOLL","1870",4780
"5593",99116314,"INGOLF","1927",3958
"5594",99116315,"IRON BRIDGE","1988",4078
"5595",99116316,"IRON BRIDGE","2006",44947
"5596",99116317,"IRON BRIDGE","1974",4079
"5598",99116318,"IROQUOIS FALLS","1913",4154
"5599",99116319,"ISLAND FALLS","1955",4155
"5600",99116320,"IVANHOE","1978",4949
"5601",99116321,"JAMESTOWN","2006",44787
"5602",99116322,"JANETVILLE","1981",4950
"5603",99116323,"JARVIS","1954",4645
"5604",99116324,"JARVIS LAKE","1952",4011
"5605",99116325,"JERMYN","1895",5172
"5606",99116326,"JORDAN","1965",4646
"5607",99116327,"KAGAWONG","1951",4211
"5608",99116328,"KAKABEKA FALLS","1908",4012
"5609",99116329,"KALADAR","1998",27612
"5610",99116330,"KAMINISTIKWIA","1973",4013
"5611",99116331,"KAPUSKASING A","1937",4157
"5612",99116332,"KAPUSKASING CDA","1918",4156
"5613",99116333,"KAPUSKASING CDA ON","2002",30435
"5614",99116334,"KASHABOWIE","1956",4014
"5616",99116335,"KATRINE","1949",4462
"5617",99116336,"KATRINE DOE LAKE","1977",4463
"5618",99116337,"KAWENE","1935",3942
"5619",99116338,"KEMPTVILLE","1928",4291
"5620",99116339,"KEMPTVILLE CS","1997",27534
"5621",99116340,"KENOGAMI DAM","1950",4015
"5622",99116341,"KENORA","1883",3959
"5623",99116342,"KENORA A","1938",3960
"5625",99116343,"KENORA TCPL 49","1970",3961
"5626",99116344,"KENTVALE","1988",4080
"5627",99116345,"KESWICK","1970",4464
"5628",99116346,"KIDD CREEK MINE","1968",4158
"5629",99116347,"KILLALA LAKE","1945",4016
"5630",99116348,"KILLALOE","1938",4293
"5631",99116349,"KILLALOE O'GRADY","1977",4292
"5632",99116350,"KILLALOE STATION","1982",4290
"5634",99116351,"KIMBERLEY","1968",4465
"5635",99116352,"KINCARDINE","1870",4575
"5636",99116353,"KINCARDINE A","1994",27002
